,순위,선수명,팀명,AVG,G,PA,AB,H,2B,3B,HR,RBI,SB,CS,BB,HBP,SO,GDP,E,년도,경기타입
15,12,조규철,롯데,0.000,4,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1995,KBO 한국시리즈
0,1,김상우,LG,1.000,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1995,KBO 정규시즌
1,2,신국환,LG,0.333,7,3,3,1,0,0,0,0,0,0,0,0,0,1,0,1995,KBO 정규시즌
2,3,서용빈,LG,0.306,126,491,441,135,28,2,4,53,6,2,34,8,55,12,9,1995,KBO 정규시즌
3,4,류지현,LG,0.305,64,290,236,72,8,0,1,17,33,7,44,5,21,5,9,1995,KBO 정규시즌
4,5,김선진,LG,0.296,94,292,250,74,7,5,9,39,12,1,34,7,35,5,2,1995,KBO 정규시즌
5,6,김영직,LG,0.289,31,54,45,13,4,0,0,9,0,0,7,0,4,2,0,1995,KBO 정규시즌
6,7,이우수,LG,0.270,84,252,237,64,13,2,3,25,1,0,7,1,41,1,17,1995,KBO 정규시즌
7,8,김동수,LG,0.260,108,393,334,87,15,2,10,35,4,0,40,4,45,8,2,1995,KBO 정규시즌
8,9,송구홍,LG,0.260,57,198,169,44,5,3,1,19,8,3,17,4,16,5,13,1995,KBO 정규시즌
9,10,조현,LG,0.257,104,306,276,71,8,4,9,39,4,2,22,4,59,5,0,1995,KBO 정규시즌
10,11,김재현,LG,0.255,116,448,381,97,19,3,15,56,13,10,45,13,83,6,2,1995,KBO 정규시즌
11,12,노찬엽,LG,0.253,99,333,293,74,14,0,9,41,4,4,23,4,26,10,1,1995,KBO 정규시즌
12,13,박종호,LG,0.251,61,244,207,52,5,3,0,22,12,7,20,8,24,5,4,1995,KBO 정규시즌
13,14,한대화,LG,0.241,98,324,295,71,13,0,8,37,1,1,25,1,51,9,9,1995,KBO 정규시즌
14,15,이종열,LG,0.234,113,312,273,64,4,4,1,20,11,5,20,4,23,3,16,1995,KBO 정규시즌
15,16,심재학,LG,0.230,106,299,239,55,10,4,4,18,2,5,52,5,42,1,3,1995,KBO 정규시즌
16,17,전종화,LG,0.222,41,18,18,4,1,0,0,1,0,0,0,0,7,1,0,1995,KBO 정규시즌
17,18,최훈재,LG,0.221,64,138,122,27,8,1,2,20,1,0,9,3,18,3,2,1995,KBO 정규시즌
18,19,박준태,LG,0.208,86,146,130,27,3,0,1,4,8,3,10,0,25,1,2,1995,KBO 정규시즌
19,20,김정민,LG,0.190,23,23,21,4,0,0,0,1,0,0,0,0,5,0,0,1995,KBO 정규시즌
20,21,김태민,LG,0.189,47,75,74,14,4,1,1,9,0,1,1,0,14,3,2,1995,KBO 정규시즌
21,22,서효인,LG,0.182,31,58,44,8,0,0,1,5,1,0,8,2,10,3,2,1995,KBO 정규시즌
22,23,김경하,LG,0.125,23,18,16,2,1,0,0,0,0,0,2,0,4,0,0,1995,KBO 정규시즌
23,24,이동우,LG,0.111,4,9,9,1,0,0,0,0,0,0,0,0,4,0,1,1995,KBO 정규시즌
24,25,허문회,LG,0.100,19,22,20,2,0,0,0,1,0,0,0,2,7,1,0,1995,KBO 정규시즌
25,26,김용수,LG,0.000,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1995,KBO 정규시즌
26,26,나웅,LG,0.000,16,2,1,0,0,0,0,0,0,1,0,1,0,0,0,1995,KBO 정규시즌
27,26,윤찬,LG,0.000,4,2,1,0,0,0,0,0,0,0,1,0,1,0,0,1995,KBO 정규시즌
28,26,정삼흠,LG,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,KBO 정규시즌
0,1,김영직,LG,0.667,4,3,3,2,0,0,0,2,0,0,0,0,0,0,0,1995,KBO 플레이오프
1,2,한대화,LG,0.529,6,20,17,9,3,0,2,7,0,0,3,0,2,0,1,1995,KBO 플레이오프
2,3,최훈재,LG,0.375,4,9,8,3,1,0,0,2,0,0,1,0,0,0,0,1995,KBO 플레이오프
3,4,박종호,LG,0.333,2,4,3,1,0,0,0,1,1,0,0,1,0,0,0,1995,KBO 플레이오프
4,5,김재현,LG,0.296,6,28,27,8,2,0,1,2,1,1,1,0,2,1,0,1995,KBO 플레이오프
5,6,서용빈,LG,0.278,5,18,18,5,1,0,0,0,0,0,0,0,1,0,0,1995,KBO 플레이오프
6,7,김선진,LG,0.200,6,18,15,3,0,1,0,2,1,0,2,1,1,0,0,1995,KBO 플레이오프
7,7,이우수,LG,0.200,4,5,5,1,0,0,0,0,0,0,0,0,2,0,0,1995,KBO 플레이오프
8,9,노찬엽,LG,0.190,6,25,21,4,4,0,0,2,0,0,4,0,2,0,0,1995,KBO 플레이오프
9,10,송구홍,LG,0.167,6,14,12,2,1,0,0,1,0,0,1,0,2,0,1,1995,KBO 플레이오프
10,10,심재학,LG,0.167,5,7,6,1,0,0,0,1,0,0,1,0,0,0,0,1995,KBO 플레이오프
11,12,김동수,LG,0.150,6,22,20,3,1,0,0,0,0,0,1,1,4,0,0,1995,KBO 플레이오프
12,13,류지현,LG,0.148,6,29,27,4,0,0,0,2,1,0,1,0,3,0,0,1995,KBO 플레이오프
13,14,박준태,LG,0.143,6,8,7,1,0,0,0,0,0,0,0,0,5,0,0,1995,KBO 플레이오프
14,15,이종열,LG,0.133,6,17,15,2,1,0,0,1,0,0,1,0,2,0,0,1995,KBO 플레이오프
15,16,김용수,LG,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,KBO 플레이오프
16,16,김정민,LG,0.000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1995,KBO 플레이오프
0,1,이종범,해태,0.326,63,272,239,78,10,2,16,35,32,3,28,2,20,5,16,1995,KBO 정규시즌
1,2,홍현우,해태,0.305,125,531,465,142,24,1,16,65,34,5,58,4,65,1,15,1995,KBO 정규시즌
2,3,이건열,해태,0.295,85,302,275,81,9,1,2,27,5,2,14,1,53,4,1,1995,KBO 정규시즌
3,4,박재용,해태,0.284,83,251,211,60,11,3,3,29,1,0,30,3,40,4,2,1995,KBO 정규시즌
4,5,이병훈,해태,0.271,32,106,96,26,5,0,2,14,2,0,9,1,12,5,0,1995,KBO 정규시즌
5,6,양회열,해태,0.264,117,405,356,94,9,1,0,22,0,5,24,4,72,4,25,1995,KBO 정규시즌
6,7,김상훈,해태,0.257,59,200,183,47,10,0,2,19,1,0,13,2,32,3,0,1995,KBO 정규시즌
7,8,이호성,해태,0.249,55,205,185,46,9,2,5,22,6,3,12,4,28,6,1,1995,KBO 정규시즌
8,9,박재벌,해태,0.239,98,373,327,78,9,5,1,25,20,6,17,18,23,6,2,1995,KBO 정규시즌
9,10,구한성,해태,0.233,45,133,116,27,2,0,4,17,0,0,13,0,21,3,4,1995,KBO 정규시즌
10,11,김병조,해태,0.218,65,144,124,27,9,1,2,8,5,0,10,2,20,4,2,1995,KBO 정규시즌
11,12,이경복,해태,0.216,86,198,176,38,8,1,1,24,0,1,15,4,18,4,3,1995,KBO 정규시즌
12,13,이순철,해태,0.201,96,374,328,66,12,2,7,30,13,4,27,9,43,20,2,1995,KBO 정규시즌
13,14,최해식,해태,0.196,96,284,250,49,7,0,2,14,0,2,18,9,49,5,3,1995,KBO 정규시즌
14,15,송인호,해태,0.188,96,210,170,32,3,0,1,5,9,9,22,3,39,4,7,1995,KBO 정규시즌
15,16,김태동,해태,0.188,17,18,16,3,0,0,0,0,1,0,2,0,5,0,0,1995,KBO 정규시즌
16,17,김성한,해태,0.179,82,255,229,41,4,0,8,23,0,1,15,3,47,9,7,1995,KBO 정규시즌
17,18,김훈,해태,0.179,48,91,84,15,3,2,0,2,0,1,2,2,18,1,1,1995,KBO 정규시즌
18,19,유진우,해태,0.167,17,7,6,1,1,0,0,0,0,0,0,1,1,1,0,1995,KBO 정규시즌
19,19,최희창,해태,0.167,13,26,24,4,1,0,0,2,0,0,1,1,10,0,0,1995,KBO 정규시즌
20,21,김재덕,해태,0.164,30,64,61,10,2,0,2,5,0,1,1,1,15,0,0,1995,KBO 정규시즌
21,22,김지영,해태,0.158,30,40,38,6,1,0,0,0,0,0,2,0,12,1,0,1995,KBO 정규시즌
22,23,남상규,해태,0.143,6,8,7,1,0,0,1,1,0,0,1,0,2,0,1,1995,KBO 정규시즌
23,23,정회열,해태,0.143,8,14,14,2,1,0,0,0,0,0,0,0,2,1,1,1995,KBO 정규시즌
24,25,박병호,해태,0.141,38,94,85,12,4,1,0,7,1,0,5,3,18,3,1,1995,KBO 정규시즌
25,26,정성룡,해태,0.133,14,17,15,2,0,0,0,1,0,0,1,0,3,0,0,1995,KBO 정규시즌
26,27,전성철,해태,0.125,12,9,8,1,0,0,0,0,0,0,1,0,4,0,2,1995,KBO 정규시즌
27,28,박기택,해태,0.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1995,KBO 정규시즌
28,28,안상준,해태,0.0,8,4,4,0,0,0,0,0,0,0,0,0,3,0,0,1995,KBO 정규시즌
29,28,추평호,해태,0.0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1995,KBO 정규시즌
0,1,양준혁,삼성,0.313,125,527,438,137,34,1,20,84,8,2,77,6,50,7,2,1995,KBO 정규시즌
1,2,김한수,삼성,0.304,34,100,92,28,4,0,2,13,3,0,2,2,12,2,3,1995,KBO 정규시즌
2,3,이동수,삼성,0.288,125,478,420,121,17,3,22,81,2,0,34,20,96,11,20,1995,KBO 정규시즌
3,4,이승엽,삼성,0.285,121,411,365,104,29,1,13,73,0,3,33,4,54,4,8,1995,KBO 정규시즌
4,5,김성현,삼성,0.272,100,252,228,62,11,1,7,36,2,1,15,4,43,7,3,1995,KBO 정규시즌
5,6,강기웅,삼성,0.271,55,199,177,48,4,0,3,19,6,4,16,0,20,8,3,1995,KBO 정규시즌
6,7,전상렬,삼성,0.267,19,15,15,4,1,0,0,1,1,0,0,0,4,0,0,1995,KBO 정규시즌
